ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1016150,U104335,F1226,2/12/2024 18:35,163
C1016151,U103522,F1238,2/21/2024 7:47,265
C1016152,U102305,F1276,5/21/2024 18:56,98
C1016153,U105287,F1259,1/5/2024 8:18,123
C1016154,U100663,F1224,7/29/2024 3:02,89
C1016155,U105681,F1099,10/1/2024 21:05,225
C1016156,U107443,F1057,12/21/2024 12:26,184
C1016157,U105944,F1220,12/27/2024 9:43,165
C1016158,U107774,F1244,11/16/2024 12:14,213
C1016159,U104849,F1076,1/28/2024 18:28,103
C1016160,U104200,F1217,4/28/2024 15:03,173
C1016161,U107097,F1203,12/11/2024 8:50,21
C1016162,U105022,F1135,8/15/2024 22:32,56
C1016163,U103492,F1116,8/14/2024 3:09,15
C1016164,U105468,F1059,7/6/2024 7:53,52
C1016165,U107939,F1253,5/11/2024 19:16,35
C1016166,U109145,F1008,6/10/2024 12:30,124
C1016167,U101673,F1072,2/22/2024 23:43,253
C1016168,U101342,F1016,6/8/2024 15:58,124
C1016169,U108431,F1006,9/29/2024 1:58,49
C1016170,U106570,F1102,4/1/2024 15:51,260
C1016171,U103049,F1280,4/27/2024 17:13,11
C1016172,U106283,F1277,9/29/2024 18:30,97
C1016173,U104247,F1289,11/26/2024 13:51,110
C1016174,U106574,F1271,9/27/2024 22:21,66
C1016175,U109655,F1271,1/23/2024 18:06,106
C1016176,U105331,F1293,5/31/2024 18:43,280
C1016177,U100399,F1159,3/28/2024 12:30,64
C1016178,U101937,F1087,10/31/2024 18:21,239
C1016179,U108373,F1184,10/7/2024 15:50,246
C1016180,U101074,F1037,4/27/2024 3:32,57
C1016181,U102573,F1022,4/6/2024 20:34,101
C1016182,U102397,F1088,8/15/2024 2:42,237
C1016183,U109273,F1035,1/8/2024 8:12,239
C1016184,U100418,F1097,6/5/2024 6:53,239
C1016185,U109352,F1104,5/8/2024 23:19,166
C1016186,U100639,F1116,11/26/2024 21:48,257
C1016187,U102084,F1291,3/17/2024 9:36,71
C1016188,U104589,F1211,5/6/2024 9:32,296
C1016189,U100358,F1078,1/14/2024 6:53,234
C1016190,U101803,F1059,6/5/2024 11:41,242
C1016191,U105204,F1141,3/20/2024 15:59,113
C1016192,U107889,F1059,10/6/2024 22:03,259
C1016193,U100538,F1021,9/23/2024 11:41,166
C1016194,U104439,F1064,4/10/2024 5:10,135
C1016195,U106888,F1192,6/23/2024 12:31,168
C1016196,U109905,F1101,12/21/2024 12:12,212
C1016197,U100865,F1215,6/21/2024 16:58,206
C1016198,U106028,F1230,6/19/2024 15:42,165
C1016199,U108967,F1124,11/21/2024 11:42,133
C1016200,U104671,F1003,10/12/2024 1:47,169
C1016201,U101035,F1216,7/19/2024 8:09,123
C1016202,U108552,F1206,10/8/2024 7:11,143
C1016203,U102819,F1103,8/20/2024 3:03,271
C1016204,U108487,F1262,1/9/2024 13:52,27
C1016205,U101426,F1154,1/9/2024 15:04,56
C1016206,U105494,F1218,12/30/2024 17:59,113
C1016207,U100692,F1188,6/12/2024 20:07,193
C1016208,U107593,F1221,11/21/2024 9:59,104
C1016209,U101067,F1166,9/27/2024 19:04,36
C1016210,U101132,F1253,10/2/2024 19:58,243
C1016211,U109313,F1260,11/20/2024 19:17,104
C1016212,U107612,F1089,6/1/2024 14:52,225
C1016213,U109433,F1250,12/15/2024 10:09,106
C1016214,U100946,F1257,5/11/2024 2:51,143
C1016215,U101615,F1252,1/2/2024 17:10,40
C1016216,U108254,F1088,6/11/2024 0:09,8
C1016217,U105715,F1159,10/26/2024 6:56,166
C1016218,U106069,F1277,12/7/2024 1:58,175
C1016219,U100393,F1179,6/10/2024 7:30,185
C1016220,U109718,F1201,7/21/2024 3:58,89
C1016221,U107534,F1203,11/25/2024 9:53,194
C1016222,U109693,F1020,3/6/2024 20:13,189
C1016223,U107422,F1189,9/25/2024 4:19,69
C1016224,U106202,F1014,6/28/2024 19:33,66
C1016225,U100519,F1010,11/19/2024 2:49,18
C1016226,U100388,F1045,3/12/2024 7:28,112
C1016227,U100587,F1070,9/11/2024 23:01,263
C1016228,U103497,F1249,8/9/2024 18:00,265
C1016229,U107669,F1039,1/16/2024 15:07,182
C1016230,U102571,F1237,2/21/2024 12:16,103
C1016231,U108471,F1045,5/28/2024 8:40,242
C1016232,U106708,F1071,7/10/2024 23:22,134
C1016233,U108996,F1291,9/19/2024 10:11,79
C1016234,U108266,F1139,3/5/2024 10:55,75
C1016235,U102985,F1076,11/26/2024 3:50,136
C1016236,U100709,F1274,4/21/2024 8:32,298
C1016237,U103662,F1149,7/6/2024 14:56,236
C1016238,U104630,F1011,5/17/2024 22:29,224
C1016239,U101430,F1287,5/20/2024 9:16,78
C1016240,U104991,F1037,8/25/2024 16:00,242
C1016241,U105067,F1037,9/21/2024 9:31,194
C1016242,U108838,F1208,8/11/2024 8:17,97
C1016243,U102038,F1011,4/21/2024 3:50,81
C1016244,U104133,F1045,6/6/2024 18:32,23
C1016245,U105351,F1068,7/28/2024 9:20,55
C1016246,U102215,F1070,4/30/2024 6:34,206
C1016247,U103356,F1248,11/6/2024 7:17,287
C1016248,U100102,F1218,6/9/2024 18:02,79
C1016249,U108336,F1281,4/19/2024 10:13,147
C1016250,U108946,F1076,4/2/2024 17:01,8
C1016251,U106803,F1226,2/29/2024 2:53,23
C1016252,U104461,F1045,12/18/2024 7:28,258
C1016253,U106296,F1105,12/5/2024 4:43,161
C1016254,U106565,F1063,6/15/2024 17:49,264
C1016255,U106462,F1118,1/29/2024 2:20,288
C1016256,U100082,F1124,1/3/2024 21:34,265
C1016257,U109503,F1249,11/27/2024 1:37,164
C1016258,U107963,F1052,9/10/2024 23:18,42
C1016259,U105990,F1141,7/6/2024 11:28,17
C1016260,U105752,F1036,4/13/2024 14:04,121
C1016261,U106222,F1012,5/21/2024 0:35,31
C1016262,U103668,F1071,7/27/2024 17:14,150
C1016263,U101615,F1160,8/2/2024 18:24,242
C1016264,U104246,F1210,8/11/2024 0:28,229
C1016265,U102062,F1188,10/6/2024 18:14,53
C1016266,U108971,F1181,1/22/2024 9:34,194
C1016267,U107555,F1245,10/19/2024 3:25,217
C1016268,U101058,F1213,2/15/2024 20:37,113
C1016269,U102398,F1164,10/25/2024 8:42,278
C1016270,U102330,F1194,8/11/2024 17:20,164
C1016271,U101759,F1080,12/15/2024 20:28,64
C1016272,U100427,F1239,3/7/2024 20:58,84
C1016273,U105377,F1295,11/8/2024 15:11,205
C1016274,U105029,F1034,2/7/2024 3:55,109
C1016275,U103876,F1235,1/25/2024 12:12,32
C1016276,U102116,F1202,11/27/2024 20:58,159
C1016277,U100559,F1140,11/25/2024 10:35,15
C1016278,U105441,F1089,9/12/2024 7:25,292
C1016279,U109577,F1150,12/29/2024 5:00,204
C1016280,U102617,F1268,7/10/2024 20:17,10
C1016281,U100589,F1047,5/20/2024 8:43,7
C1016282,U100498,F1049,5/4/2024 18:34,123
C1016283,U106347,F1108,2/17/2024 10:39,176
C1016284,U107904,F1077,8/28/2024 17:59,267
C1016285,U109721,F1051,3/18/2024 15:07,7
C1016286,U109830,F1231,2/11/2024 10:05,95
C1016287,U109324,F1219,9/10/2024 3:25,52
C1016288,U107432,F1026,11/28/2024 17:45,170
C1016289,U105956,F1165,5/3/2024 18:01,261
C1016290,U104483,F1076,3/7/2024 10:03,293
C1016291,U108607,F1102,6/20/2024 9:58,252
C1016292,U104996,F1196,9/21/2024 9:48,252
C1016293,U101591,F1158,4/11/2024 5:23,169
C1016294,U104407,F1085,11/28/2024 10:19,89
C1016295,U103883,F1194,12/30/2024 10:23,96
C1016296,U101607,F1225,4/28/2024 15:49,236
C1016297,U103724,F1270,12/23/2024 4:33,60
C1016298,U107555,F1154,12/23/2024 5:40,122
C1016299,U109907,F1076,4/25/2024 2:22,185
C1016300,U100202,F1145,9/17/2024 11:01,249
C1016301,U103854,F1009,6/12/2024 3:51,161
C1016302,U108301,F1159,12/29/2024 20:26,251
C1016303,U100768,F1127,8/6/2024 19:20,180
C1016304,U100138,F1157,7/4/2024 4:04,276
C1016305,U100220,F1222,9/7/2024 20:35,123
C1016306,U107356,F1173,8/14/2024 23:55,64
C1016307,U109052,F1002,5/30/2024 19:27,290
C1016308,U103927,F1068,3/31/2024 16:05,180
C1016309,U102387,F1097,6/9/2024 7:18,11
C1016310,U102525,F1057,3/18/2024 12:35,209
C1016311,U105054,F1061,6/16/2024 23:28,83
C1016312,U109637,F1006,5/18/2024 22:16,72
C1016313,U106956,F1206,11/5/2024 13:51,68
C1016314,U101609,F1274,8/30/2024 9:35,167
C1016315,U105443,F1274,1/8/2024 7:59,189
C1016316,U100198,F1080,10/19/2024 11:24,243
C1016317,U105984,F1231,3/15/2024 20:44,194
C1016318,U109352,F1184,7/22/2024 16:21,
C1016319,U101369,F1106,7/19/2024 9:38,201
C1016320,U103571,F1256,3/2/2024 7:59,196
C1016321,U100488,F1279,10/17/2024 15:41,250
C1016322,U103540,F1157,4/10/2024 9:31,191
C1016323,U109056,F1189,1/29/2024 3:08,204
C1016324,U102180,F1282,4/24/2024 8:04,261
C1016325,U103328,F1116,5/26/2024 4:41,94
C1016326,U103634,F1207,5/27/2024 19:32,267
C1016327,U100655,F1003,3/17/2024 8:16,272
C1016328,U105986,F1184,12/19/2024 18:25,157
C1016329,U109571,F1224,8/18/2024 0:38,29
C1016330,U100235,F1043,1/31/2024 14:39,83
C1016331,U100988,F1108,3/21/2024 16:38,232
C1016332,U101382,F1194,9/30/2024 15:46,236
C1016333,U109006,F1003,8/23/2024 8:43,282
C1016334,U109881,F1132,12/25/2024 2:59,271
C1016335,U105629,F1220,3/9/2024 6:37,30
C1016336,U102486,F1010,5/25/2024 12:32,129
C1016337,U101665,F1130,8/3/2024 19:35,120
C1016338,U103986,F1273,6/29/2024 13:20,124
C1016339,U108186,F1285,8/29/2024 13:09,147
C1016340,U101823,F1173,7/21/2024 14:43,210
C1016341,U105828,F1221,2/7/2024 8:13,93
C1016342,U105430,F1093,8/10/2024 22:42,131
C1016343,U105336,F1144,10/29/2024 2:23,85
C1016344,U104088,F1166,11/10/2024 12:12,244
C1016345,U100610,F1079,6/28/2024 11:19,165
C1016346,U109527,F1288,7/29/2024 0:30,153
C1016347,U103868,F1065,2/18/2024 21:35,15
C1016348,U104325,F1132,9/11/2024 13:41,165
C1016349,U104435,F1163,10/11/2024 14:43,253
C1016350,U102163,F1258,6/18/2024 18:49,81
C1016351,U108262,F1159,6/17/2024 5:31,226
C1016352,U101749,F1141,4/23/2024 23:28,27
C1016353,U104945,F1246,10/13/2024 7:40,270
C1016354,U105172,F1132,5/26/2024 6:42,266
C1016355,U100341,F1173,10/16/2024 10:37,230
C1016356,U104683,F1183,10/23/2024 10:02,42
C1016357,U103831,F1082,5/21/2024 13:43,98
C1016358,U102379,F1074,10/19/2024 23:29,124
C1016359,U106105,F1262,10/20/2024 11:43,260
C1016360,U103869,F1114,4/3/2024 3:05,132
C1016361,U106068,F1152,6/16/2024 8:55,203
C1016362,U102439,F1111,4/6/2024 21:41,11
C1016363,U107906,F1139,9/9/2024 22:12,138
C1016364,U107857,F1030,7/31/2024 0:30,264
C1016365,U105429,F1219,5/4/2024 10:42,163
C1016366,U100471,F1270,1/15/2024 5:15,222
C1016367,U108059,F1096,4/8/2024 8:43,205
C1016368,U103765,F1010,4/5/2024 20:34,234
C1016369,U107826,F1102,2/19/2024 6:48,81
C1016370,U107912,F1264,7/18/2024 8:12,63
C1016371,U108845,F1051,10/22/2024 0:32,98
C1016372,U100461,F1168,9/28/2024 6:27,89
C1016373,U101173,F1139,12/18/2024 19:25,72
C1016374,U101667,F1082,11/15/2024 20:24,64
C1016375,U103321,F1267,6/20/2024 1:46,241
C1016376,U108831,F1072,10/20/2024 5:09,205
C1016377,U104369,F1139,9/7/2024 15:15,100
C1016378,U108673,F1108,11/19/2024 3:47,32
C1016379,U108273,F1036,7/1/2024 23:10,208
C1016380,U104126,F1132,5/8/2024 0:38,292
C1016381,U102793,F1008,5/20/2024 7:57,184
C1016382,U109299,F1184,12/14/2024 0:11,122
C1016383,U106185,F1242,11/26/2024 0:08,277
C1016384,U103785,F1147,1/4/2024 15:46,14
C1016385,U100250,F1069,3/28/2024 13:24,175
C1016386,U101620,F1231,11/27/2024 16:54,60
C1016387,U109910,F1132,10/18/2024 23:49,73
C1016388,U108457,F1117,6/28/2024 19:54,157
C1016389,U100021,F1170,7/16/2024 20:16,67
C1016390,U102123,F1181,11/6/2024 15:32,159
C1016391,U101510,F1265,12/22/2024 5:21,12
C1016392,U103852,F1157,7/21/2024 21:13,76
C1016393,U104775,F1262,1/18/2024 4:02,139
C1016394,U107008,F1184,9/14/2024 3:08,227
C1016395,U103422,F1138,1/18/2024 23:36,246
C1016396,U108431,F1199,2/5/2024 19:36,105
C1016397,U108242,F1063,2/19/2024 22:02,240
C1016398,U103007,F1228,10/30/2024 19:46,242
C1016399,U108667,F1030,2/14/2024 20:03,135
C1016400,U100156,F1111,11/14/2024 15:26,230
C1016401,U106342,F1000,8/28/2024 3:16,122
C1016402,U107598,F1088,10/22/2024 2:49,101
C1016403,U104761,F1214,6/21/2024 15:53,191
C1016404,U102019,F1201,8/20/2024 2:28,167
C1016405,U105237,F1045,11/26/2024 8:47,124
C1016406,U109878,F1268,4/8/2024 4:07,127
C1016407,U107923,F1075,6/30/2024 15:08,164
C1016408,U104170,F1239,8/24/2024 13:43,189
C1016409,U105047,F1112,2/29/2024 9:03,27
C1016410,U102414,F1206,5/1/2024 1:27,28
C1016411,U102155,F1294,8/1/2024 4:18,65
C1016412,U103757,F1274,1/21/2024 18:24,91
C1016413,U100092,F1212,3/19/2024 13:44,133
C1016414,U106243,F1095,6/20/2024 10:05,251
C1016415,U108862,F1056,6/22/2024 4:59,258
C1016416,U102143,F1046,10/19/2024 21:16,81
C1016417,U108423,F1159,11/9/2024 23:30,249
C1016418,U105971,F1000,10/22/2024 20:55,289
C1016419,U101602,F1206,1/13/2024 23:46,217
C1016420,U102951,F1034,9/26/2024 20:49,147
C1016421,U109964,F1211,10/29/2024 10:06,217
C1016422,U101310,F1158,8/24/2024 0:34,55
C1016423,U107967,F1023,8/17/2024 0:19,102
C1016424,U106246,F1039,9/20/2024 16:50,246
C1016425,U100158,F1248,11/7/2024 3:02,175
C1016426,U103778,F1191,1/9/2024 10:18,139
C1016427,U101586,F1092,4/19/2024 22:12,226
C1016428,U100377,F1200,2/28/2024 20:28,256
C1016429,U103295,F1119,4/11/2024 14:35,22
C1016430,U108905,F1243,3/4/2024 15:00,99
C1016431,U108929,F1137,8/5/2024 7:27,5
C1016432,U102500,F1255,7/25/2024 4:26,258
C1016433,U101863,F1116,8/4/2024 6:00,52
C1016434,U107888,F1001,4/20/2024 20:10,62
C1016435,U100491,F1278,6/21/2024 1:34,299
C1016436,U108113,F1192,12/12/2024 19:00,143
C1016437,U107501,F1062,3/13/2024 13:29,187
C1016438,U109721,F1035,10/11/2024 19:48,295
C1016439,U107410,F1278,8/12/2024 20:40,31
C1016440,U107731,F1062,2/23/2024 9:27,117
C1016441,U100945,F1213,2/17/2024 8:14,226
C1016442,U108893,F1032,6/18/2024 21:49,271
C1016443,U102484,F1174,10/29/2024 2:19,245
C1016444,U102755,F1018,1/9/2024 7:51,131
C1016445,U107628,F1278,5/2/2024 13:51,87
C1016446,U107817,F1109,5/27/2024 4:56,87
C1016447,U103033,F1085,5/26/2024 6:47,138
C1016448,U100389,F1003,11/2/2024 6:03,109
C1016449,U107834,F1096,12/10/2024 11:07,62
C1016450,U109435,F1083,9/8/2024 15:46,97
C1016451,U103347,F1241,5/24/2024 15:15,131
C1016452,U100011,F1127,4/21/2024 8:18,292
C1016453,U109708,F1095,2/3/2024 8:13,41
C1016454,U101620,F1180,1/26/2024 18:05,139
C1016455,U109949,F1111,1/20/2024 11:03,161
C1016456,U108240,F1120,7/7/2024 4:50,44
C1016457,U109907,F1272,10/22/2024 7:14,250
C1016458,U106153,F1024,10/21/2024 6:11,159
C1016459,U108178,F1013,11/18/2024 18:09,47
C1016460,U108452,F1109,11/19/2024 12:08,113
C1016461,U108511,F1029,6/8/2024 1:30,152
C1016462,U101927,F1021,2/18/2024 9:12,286
C1016463,U106813,F1101,1/12/2024 14:14,76
C1016464,U102832,F1259,5/21/2024 11:43,251
C1016465,U106978,F1071,10/9/2024 16:36,170
C1016466,U104116,F1115,5/3/2024 5:00,251
C1016467,U100015,F1255,9/9/2024 3:52,128
C1016468,U103866,F1113,1/1/2024 8:26,162
C1016469,U102345,F1027,12/3/2024 8:31,36
C1016470,U109132,F1181,2/10/2024 0:44,188
C1016471,U108450,F1185,11/29/2024 19:26,142
C1016472,U101063,F1250,10/7/2024 2:53,54
C1016473,U100275,F1181,8/6/2024 11:16,225
C1016474,U102566,F1143,6/1/2024 1:50,297
C1016475,U104922,F1205,2/16/2024 18:22,51
C1016476,U101930,F1251,2/1/2024 13:55,168
C1016477,U103582,F1171,1/27/2024 9:29,246
C1016478,U101331,F1170,1/4/2024 6:32,202
C1016479,U108066,F1240,2/24/2024 3:25,250
C1016480,U109748,F1241,7/28/2024 0:00,216
C1016481,U100479,F1079,11/17/2024 2:59,242
C1016482,U104509,F1256,3/26/2024 23:11,287
C1016483,U103046,F1246,3/3/2024 13:33,170
C1016484,U101488,F1029,5/15/2024 13:05,64
C1016485,U108152,F1122,10/14/2024 2:26,75
C1016486,U102092,F1191,9/24/2024 4:39,173
C1016487,U100829,F1026,11/13/2024 17:45,84
C1016488,U107655,F1079,8/6/2024 2:47,176
C1016489,U102700,F1087,3/15/2024 19:22,23
C1016490,U108335,F1155,3/2/2024 9:19,163
C1016491,U104930,F1087,1/25/2024 1:02,82
C1016492,U102804,F1216,8/25/2024 20:39,104
C1016493,U107990,F1178,8/13/2024 19:29,161
C1016494,U106336,F1129,12/21/2024 19:19,34
C1016495,U108975,F1252,5/29/2024 13:51,38
C1016496,U106016,F1070,2/4/2024 11:31,188
C1016497,U104273,F1086,5/14/2024 23:47,238
C1016498,U106461,F1034,12/29/2024 12:05,100
C1016499,U107558,F1093,2/8/2024 7:28,198
C1016500,U102198,F1193,7/3/2024 20:50,107
C1016501,U108802,F1015,11/24/2024 1:59,125
C1016502,U108732,F1007,3/1/2024 10:44,189
C1016503,U107375,F1091,3/19/2024 20:38,170
C1016504,U107889,F1039,5/18/2024 11:47,20
C1016505,U100412,F1208,5/11/2024 21:14,44
C1016506,U107256,F1184,1/3/2024 9:45,198
C1016507,U105868,F1244,10/5/2024 7:09,105
C1016508,U109975,F1205,11/30/2024 11:12,43
C1016509,U105377,F1084,1/19/2024 23:28,268
C1016510,U109919,F1282,1/19/2024 15:18,132
C1016511,U105727,F1159,6/11/2024 8:48,79
C1016512,U101427,F1229,6/26/2024 18:47,204
C1016513,U103510,F1118,8/4/2024 7:47,286
C1016514,U101637,F1284,11/22/2024 18:34,224
C1016515,U104576,F1242,5/9/2024 5:45,264
C1016516,U108371,F1163,5/21/2024 9:58,207
C1016517,U103396,F1118,11/16/2024 11:21,207
C1016518,U104677,F1023,6/28/2024 5:29,139
C1016519,U105525,F1166,9/21/2024 3:19,68
C1016520,U107122,F1177,11/10/2024 7:53,215
C1016521,U101642,F1146,8/23/2024 6:44,122
C1016522,U101294,F1165,2/18/2024 0:28,36
C1016523,U109774,F1281,8/31/2024 18:35,241
C1016524,U103536,F1069,7/15/2024 10:19,295
C1016525,U107787,F1237,12/12/2024 6:06,287
C1016526,U108555,F1176,11/1/2024 18:46,220
C1016527,U102116,F1281,9/28/2024 3:06,53
C1016528,U102561,F1091,4/29/2024 10:15,62
C1016529,U106039,F1235,2/13/2024 8:35,234
C1016530,U107400,F1172,5/17/2024 18:27,194
C1016531,U107868,F1292,8/2/2024 9:03,238
C1016532,U106265,F1088,10/21/2024 21:37,274
C1016533,U102542,F1213,7/27/2024 5:09,278
C1016534,U106720,F1261,10/29/2024 0:18,277
C1016535,U104020,F1158,2/9/2024 2:38,82
C1016536,U100883,F1064,10/26/2024 21:48,170
C1016537,U101172,F1103,12/1/2024 18:39,55
C1016538,U109976,F1233,7/21/2024 2:41,260
C1016539,U107038,F1066,9/13/2024 8:00,273
C1016540,U105595,F1255,12/17/2024 6:19,268
C1016541,U104674,F1173,3/8/2024 6:26,267
C1016542,U107738,F1132,9/30/2024 15:25,64
C1016543,U108304,F1036,11/13/2024 23:58,242
C1016544,U106688,F1028,10/14/2024 3:05,6
C1016545,U106542,F1091,6/29/2024 0:52,281
C1016546,U108983,F1048,7/26/2024 18:54,260
C1016547,U101315,F1152,1/11/2024 4:55,143
C1016548,U103233,F1137,5/6/2024 8:05,100
C1016549,U100050,F1097,9/24/2024 18:07,164
C1016550,U100143,F1014,10/28/2024 7:25,179
C1016551,U103687,F1204,11/20/2024 18:33,59
C1016552,U105801,F1228,11/16/2024 19:06,103
C1016553,U105252,F1186,7/7/2024 23:55,248
C1016554,U105618,F1240,7/30/2024 16:28,168
C1016555,U104485,F1054,8/19/2024 21:49,15
C1016556,U107337,F1141,6/24/2024 1:26,290
C1016557,U108151,F1201,5/8/2024 10:04,12
C1016558,U108116,F1183,8/27/2024 13:44,11
C1016559,U103730,F1260,2/29/2024 21:05,207
C1016560,U108940,F1261,5/31/2024 21:49,215
C1016561,U109066,F1245,6/2/2024 7:59,170
C1016562,U102944,F1268,2/4/2024 13:50,12
C1016563,U104803,F1239,9/4/2024 8:08,9
C1016564,U101208,F1228,1/28/2024 15:51,81
C1016565,U103733,F1127,2/21/2024 8:20,22
C1016566,U100213,F1150,9/14/2024 7:21,48
C1016567,U106566,F1148,6/1/2024 5:53,49
C1016568,U101818,F1289,1/16/2024 1:50,105
C1016569,U103494,F1030,9/3/2024 7:34,59
C1016570,U100485,F1226,10/3/2024 19:44,180
C1016571,U107544,F1193,3/2/2024 21:00,171
C1016572,U103015,F1141,10/5/2024 11:01,225
C1016573,U103479,F1233,8/17/2024 18:15,66
C1016574,U106929,F1099,3/26/2024 11:18,157
C1016575,U106414,F1152,3/22/2024 19:49,66
C1016576,U105216,F1191,2/22/2024 23:26,251
C1016577,U104937,F1068,8/11/2024 20:11,111
C1016578,U103118,F1112,4/3/2024 16:16,229
C1016579,U100663,F1214,10/24/2024 12:12,269
C1016580,U101023,F1042,5/1/2024 4:40,202
C1016581,U106316,F1235,12/18/2024 13:00,189
C1016582,U104442,F1109,3/8/2024 16:39,273
C1016583,U100236,F1245,1/8/2024 22:55,20
C1016584,U106686,F1070,12/17/2024 16:36,271
C1016585,U103343,F1040,12/28/2024 13:14,17
C1016586,U106550,F1186,7/10/2024 7:48,123
C1016587,U102125,F1027,8/21/2024 3:50,164
C1016588,U107958,F1212,3/7/2024 13:18,192
C1016589,U103217,F1054,3/12/2024 17:27,24
C1016590,U101955,F1035,1/9/2024 19:59,289
C1016591,U106155,F1261,1/6/2024 8:17,157
C1016592,U107927,F1210,12/1/2024 21:13,122
C1016593,U100228,F1052,10/26/2024 4:35,246
C1016594,U104938,F1138,12/22/2024 9:03,160
C1016595,U105060,F1177,5/27/2024 16:00,155
C1016596,U106815,F1045,2/2/2024 23:45,176
C1016597,U102886,F1081,8/2/2024 2:59,220
C1016598,U106874,F1173,10/11/2024 5:13,289
C1016599,U107605,F1040,1/1/2024 8:55,84
C1016600,U102819,F1266,12/4/2024 6:40,200
C1016601,U102989,F1026,2/10/2024 3:12,247
C1016602,U109278,F1048,8/19/2024 0:04,243
C1016603,U107138,F1271,7/8/2024 1:55,24
C1016604,U101993,F1269,8/31/2024 23:12,219
C1016605,U103045,F1209,4/8/2024 19:07,256
C1016606,U106193,F1203,3/3/2024 17:38,269
C1016607,U103305,F1281,5/3/2024 10:50,16
C1016608,U101992,F1233,8/19/2024 8:58,293
C1016609,U103599,F1039,9/16/2024 10:09,263
C1016610,U103587,F1245,5/13/2024 19:10,213
C1016611,U101305,F1017,1/26/2024 19:19,100
C1016612,U106363,F1109,7/11/2024 0:20,179
C1016613,U105467,F1256,8/5/2024 10:17,7
C1016614,U104459,F1015,9/23/2024 2:28,201
C1016615,U105087,F1148,8/30/2024 3:47,91
C1016616,U100919,F1118,2/16/2024 22:17,179
C1016617,U108233,F1210,3/6/2024 22:02,123
C1016618,U101282,F1263,12/22/2024 16:35,61
C1016619,U106109,F1251,4/7/2024 23:58,141
C1016620,U102120,F1098,6/8/2024 4:52,58
C1016621,U104496,F1017,1/18/2024 10:56,217
C1016622,U103150,F1089,5/19/2024 22:04,210
C1016623,U105306,F1024,5/21/2024 12:53,107
C1016624,U101833,F1273,3/25/2024 6:51,25
C1016625,U107723,F1023,12/2/2024 20:22,295
C1016626,U105878,F1068,2/15/2024 23:31,171
C1016627,U105009,F1010,12/24/2024 20:56,172
C1016628,U103862,F1259,7/12/2024 14:20,179
C1016629,U100128,F1009,9/12/2024 18:23,283
C1016630,U101345,F1100,10/24/2024 16:23,168
C1016631,U107369,F1011,10/21/2024 17:22,261
C1016632,U107132,F1073,6/16/2024 22:43,273
C1016633,U104642,F1132,8/13/2024 0:10,104
C1016634,U103223,F1234,2/29/2024 15:50,27
C1016635,U103476,F1090,2/19/2024 8:59,80
C1016636,U105097,F1224,4/29/2024 6:10,247
C1016637,U109627,F1004,8/25/2024 8:12,10
C1016638,U108447,F1022,11/22/2024 3:05,146
C1016639,U105722,F1183,4/29/2024 13:10,90
C1016640,U109945,F1215,5/13/2024 0:02,64
C1016641,U104746,F1045,12/16/2024 19:20,58
C1016642,U103411,F1129,1/2/2024 23:37,41
C1016643,U100075,F1073,5/19/2024 5:49,74
C1016644,U103611,F1000,1/14/2024 8:46,184
C1016645,U108001,F1140,9/23/2024 3:46,172
C1016646,U108696,F1291,8/26/2024 18:45,299
C1016647,U103392,F1061,6/19/2024 10:22,38
C1016648,U105111,F1062,9/30/2024 20:08,89
C1016649,U106119,F1107,8/9/2024 11:44,289
C1016650,U102394,F1235,5/4/2024 22:52,166
C1016651,U101416,F1015,4/13/2024 17:28,222
C1016652,U107843,F1245,12/13/2024 19:55,45
C1016653,U108431,F1236,8/17/2024 12:07,31
C1016654,U106053,F1110,8/21/2024 12:09,234
